cxy,cyx,cxz,min_abs,site,max_weight,maj_score
0.13,0.16,0.05,8.514796158833675e-16,198,0.2697480383943526,0.5970214266394474
0.13,0.16999999999999998,0.0,3.6243104365870105e-16,198,0.3039277946070875,0.8448651905399218
0.13,0.16999999999999998,0.0125,3.6243104365870105e-16,198,0.3039277946070875,0.8448651905399218
0.13,0.16999999999999998,0.025,3.6243104365870105e-16,198,0.3039277946070875,0.8448651905399218
0.13,0.16999999999999998,0.037500000000000006,3.6243104365870105e-16,198,0.3039277946070875,0.8448651905399218
0.13,0.16999999999999998,0.05,3.6243104365870105e-16,198,0.3039277946070875,0.8448651905399218
0.13,0.18,0.0,5.976692713303605e-18,198,0.31430116381988416,0.4252537460532636
0.13,0.18,0.0125,5.976692713303605e-18,198,0.31430116381988416,0.4252537460532636
0.13,0.18,0.025,5.976692713303605e-18,198,0.31430116381988416,0.4252537460532636
0.13,0.18,0.037500000000000006,5.976692713303605e-18,198,0.31430116381988416,0.4252537460532636
0.13,0.18,0.05,5.976692713303605e-18,198,0.31430116381988416,0.4252537460532636
0.13,0.19,0.0,1.163571489851272e-16,198,0.321777969278223,0.9592783111555389
0.13,0.19,0.0125,1.163571489851272e-16,198,0.321777969278223,0.9592783111555389
0.13,0.19,0.025,1.163571489851272e-16,198,0.321777969278223,0.9592783111555389
0.13,0.19,0.037500000000000006,1.163571489851272e-16,198,0.321777969278223,0.9592783111555389
0.13,0.19,0.05,1.163571489851272e-16,198,0.321777969278223,0.9592783111555389
0.13,0.2,0.0,9.83544825636887e-16,198,0.32594294386305966,0.15289704154440795
0.13,0.2,0.0125,9.83544825636887e-16,198,0.32594294386305966,0.15289704154440795
0.13,0.2,0.025,9.83544825636887e-16,198,0.32594294386305966,0.15289704154440795
0.13,0.2,0.037500000000000006,9.83544825636887e-16,198,0.32594294386305966,0.15289704154440795
0.13,0.2,0.05,9.83544825636887e-16,198,0.32594294386305966,0.15289704154440795
0.13,0.21,0.0,2.9200763241097766e-16,198,0.32944163276808014,0.9923746162983362
0.13,0.21,0.0125,2.9200763241097766e-16,198,0.32944163276808014,0.9923746162983362
0.13,0.21,0.025,2.9200763241097766e-16,198,0.32944163276808014,0.9923746162983362
0.13,0.21,0.037500000000000006,2.9200763241097766e-16,198,0.32944163276808014,0.9923746162983362
0.13,0.21,0.05,2.9200763241097766e-16,198,0.32944163276808014,0.9923746162983362
0.14,0.09,0.0,3.5804953777778184e-12,198,0.13833213281237927,0.48345133583870076
0.14,0.09,0.0125,3.5804953777778184e-12,198,0.13833213281237927,0.48345133583870076
0.14,0.09,0.025,3.5804953777778184e-12,198,0.13833213281237927,0.48345133583870076
0.14,0.09,0.037500000000000006,3.5804953777778184e-12,198,0.13833213281237927,0.48345133583870076
0.14,0.09,0.05,3.5804953777778184e-12,198,0.13833213281237927,0.48345133583870076
0.14,0.09999999999999999,0.0,1.0395867523482569e-12,198,0.14173794155333413,0.7761635829021526
0.14,0.09999999999999999,0.0125,1.0395867523482569e-12,198,0.14173794155333413,0.7761635829021526
0.14,0.09999999999999999,0.025,1.0395867523482569e-12,198,0.14173794155333413,0.7761635829021526
0.14,0.09999999999999999,0.037500000000000006,1.0395867523482569e-12,198,0.14173794155333413,0.7761635829021526
0.14,0.09999999999999999,0.05,1.0395867523482569e-12,198,0.14173794155333413,0.7761635829021526
0.14,0.11,0.0,2.911428675839544e-13,198,0.14526236877680354,0.8000388900204118
0.14,0.11,0.0125,2.911428675839544e-13,198,0.14526236877680354,0.8000388900204118
0.14,0.11,0.025,2.911428675839544e-13,198,0.14526236877680354,0.8000388900204118
0.14,0.11,0.037500000000000006,2.911428675839544e-13,198,0.14526236877680354,0.8000388900204118
0.14,0.11,0.05,2.911428675839544e-13,198,0.14526236877680354,0.8000388900204118
0.14,0.12,0.0,7.54159614541235e-14,198,0.1503296490350708,0.49059354534519317
0.14,0.12,0.0125,7.54159614541235e-14,198,0.1503296490350708,0.49059354534519317
0.14,0.12,0.025,7.54159614541235e-14,198,0.1503296490350708,0.49059354534519317
0.14,0.12,0.037500000000000006,7.54159614541235e-14,198,0.1503296490350708,0.49059354534519317
0.14,0.12,0.05,7.54159614541235e-14,198,0.1503296490350708,0.49059354534519317
0.14,0.13,0.0,1.586363879615005e-14,198,0.1640430387722058,0.7769115358712867
0.14,0.13,0.0125,1.586363879615005e-14,198,0.1640430387722058,0.7769115358712867
0.14,0.13,0.025,1.586363879615005e-14,198,0.1640430387722058,0.7769115358712867
0.14,0.13,0.037500000000000006,1.586363879615005e-14,198,0.1640430387722058,0.7769115358712867
0.14,0.13,0.05,1.586363879615005e-14,198,0.1640430387722058,0.7769115358712867
0.14,0.14,0.0,1.0369981519715879e-15,198,0.2166880814269368,0.7071078850937476
0.14,0.14,0.0125,1.0369981519715879e-15,198,0.2166880814269368,0.7071078850937476
0.14,0.14,0.025,1.0369981519715879e-15,198,0.2166880814269368,0.7071078850937476
0.14,0.14,0.037500000000000006,1.0369981519715879e-15,198,0.2166880814269368,0.7071078850937476
0.14,0.14,0.05,1.0369981519715879e-15,198,0.2166880814269368,0.7071078850937476
0.14,0.15,0.0,5.826404262259374e-16,198,0.2997807308836096,0.8955043620121721
0.14,0.15,0.0125,5.826404262259374e-16,198,0.2997807308836096,0.8955043620121721
0.14,0.15,0.025,5.826404262259374e-16,198,0.2997807308836096,0.8955043620121721
0.14,0.15,0.037500000000000006,5.826404262259374e-16,198,0.2997807308836096,0.8955043620121721
0.14,0.15,0.05,5.826404262259374e-16,198,0.2997807308836096,0.8955043620121721
0.14,0.16,0.0,8.348767454388682e-16,198,0.3121815345106851,0.10821344767665969
0.14,0.16,0.0125,8.348767454388682e-16,198,0.3121815345106851,0.10821344767665969
0.14,0.16,0.025,8.348767454388682e-16,198,0.3121815345106851,0.10821344767665969
0.14,0.16,0.037500000000000006,8.348767454388682e-16,198,0.3121815345106851,0.10821344767665969
0.14,0.16,0.05,8.348767454388682e-16,198,0.3121815345106851,0.10821344767665969
0.14,0.16999999999999998,0.0,4.296907870933236e-16,198,0.31806717075240654,0.9904298636635865
0.14,0.16999999999999998,0.0125,4.296907870933236e-16,198,0.31806717075240654,0.9904298636635865
0.14,0.16999999999999998,0.025,4.296907870933236e-16,198,0.31806717075240654,0.9904298636635865
0.14,0.16999999999999998,0.037500000000000006,4.296907870933236e-16,198,0.31806717075240654,0.9904298636635865
0.14,0.16999999999999998,0.05,4.296907870933236e-16,198,0.31806717075240654,0.9904298636635865
0.14,0.18,0.0,4.797732772928168e-16,198,0.3226039290093243,0.28563545315988903
0.14,0.18,0.0125,4.797732772928168e-16,198,0.3226039290093243,0.28563545315988903
0.14,0.18,0.025,4.797732772928168e-16,198,0.3226039290093243,0.28563545315988903
0.14,0.18,0.037500000000000006,4.797732772928168e-16,198,0.3226039290093243,0.28563545315988903
0.14,0.18,0.05,4.797732772928168e-16,198,0.3226039290093243,0.28563545315988903
0.14,0.19,0.0,1.6797524352648996e-16,198,0.32644205554102323,0.899239826952244
0.14,0.19,0.0125,1.6797524352648996e-16,198,0.32644205554102323,0.899239826952244
0.14,0.19,0.025,1.6797524352648996e-16,198,0.32644205554102323,0.899239826952244
0.14,0.19,0.037500000000000006,1.6797524352648996e-16,198,0.32644205554102323,0.899239826952244
0.14,0.19,0.05,1.6797524352648996e-16,198,0.32644205554102323,0.899239826952244
0.14,0.2,0.0,9.733547184750939e-16,198,0.3299090356565807,0.5649846896536831
0.14,0.2,0.0125,9.733547184750939e-16,198,0.3299090356565807,0.5649846896536831
0.14,0.2,0.025,9.733547184750939e-16,198,0.3299090356565807,0.5649846896536831
0.14,0.2,0.037500000000000006,9.733547184750939e-16,198,0.3299090356565807,0.5649846896536831
0.14,0.2,0.05,9.733547184750939e-16,198,0.3299090356565807,0.5649846896536831
0.14,0.21,0.0,1.0333236970994856e-15,198,0.33306724418056427,0.7432956002957916
0.14,0.21,0.0125,1.0333236970994856e-15,198,0.33306724418056427,0.7432956002957916
0.14,0.21,0.025,1.0333236970994856e-15,198,0.33306724418056427,0.7432956002957916
0.14,0.21,0.037500000000000006,1.0333236970994856e-15,198,0.33306724418056427,0.7432956002957916
0.14,0.21,0.05,1.0333236970994856e-15,198,0.33306724418056427,0.7432956002957916
0.15,0.09,0.0,1.5520840871874553e-12,198,0.14151327033927108,0.7661562139916431
0.15,0.09,0.0125,1.5520840871874553e-12,198,0.14151327033927108,0.7661562139916431
0.15,0.09,0.025,1.5520840871874553e-12,198,0.14151327033927108,0.7661562139916431
0.15,0.09,0.037500000000000006,1.5520840871874553e-12,198,0.14151327033927108,0.7661562139916431
0.15,0.09,0.05,1.5520840871874553e-12,198,0.14151327033927108,0.7661562139916431
0.15,0.09999999999999999,0.0,4.3155293612062063e-13,198,0.14504254189578172,0.4911201434843322
0.15,0.09999999999999999,0.0125,4.3155293612062063e-13,198,0.14504254189578172,0.4911201434843322
0.15,0.09999999999999999,0.025,4.3155293612062063e-13,198,0.14504254189578172,0.4911201434843322
0.15,0.09999999999999999,0.037500000000000006,4.3155293612062063e-13,198,0.14504254189578172,0.4911201434843322
0.15,0.09999999999999999,0.05,4.3155293612062063e-13,198,0.14504254189578172,0.4911201434843322
0.15,0.11,0.0,1.1357133492456075e-13,198,0.15022308473467733,0.643402125869152
0.15,0.11,0.0125,1.1357133492456075e-13,198,0.15022308473467733,0.643402125869152
0.15,0.11,0.025,1.1357133492456075e-13,198,0.15022308473467733,0.643402125869152
0.15,0.11,0.037500000000000006,1.1357133492456075e-13,198,0.15022308473467733,0.643402125869152
0.15,0.11,0.05,1.1357133492456075e-13,198,0.15022308473467733,0.643402125869152
0.15,0.12,0.0,2.5506115529457876e-14,198,0.15879031695976448,0.8622768035671805
0.15,0.12,0.0125,2.5506115529457876e-14,198,0.15879031695976448,0.8622768035671805
0.15,0.12,0.025,2.5506115529457876e-14,198,0.15879031695976448,0.8622768035671805
0.15,0.12,0.037500000000000006,2.5506115529457876e-14,198,0.15879031695976448,0.8622768035671805
0.15,0.12,0.05,2.5506115529457876e-14,198,0.15879031695976448,0.8622768035671805
0.15,0.13,0.0,4.2114976048951126e-15,198,0.1993979012910704,0.5960589000624653
0.15,0.13,0.0125,4.2114976048951126e-15,198,0.1993979012910704,0.5960589000624653
0.15,0.13,0.025,4.2114976048951126e-15,198,0.1993979012910704,0.5960589000624653
0.15,0.13,0.037500000000000006,4.2114976048951126e-15,198,0.1993979012910704,0.5960589000624653
0.15,0.13,0.05,4.2114976048951126e-15,198,0.1993979012910704,0.5960589000624653
0.15,0.14,0.0,8.448919533824153e-17,198,0.2973973204041943,0.44763517244971246
0.15,0.14,0.0125,8.448919533824153e-17,198,0.2973973204041943,0.44763517244971246
0.15,0.14,0.025,8.448919533824153e-17,198,0.2973973204041943,0.44763517244971246
0.15,0.14,0.037500000000000006,8.448919533824153e-17,198,0.2973973204041943,0.44763517244971246
0.15,0.14,0.05,8.448919533824153e-17,198,0.2973973204041943,0.44763517244971246
0.15,0.15,0.0,2.61056054846286e-16,198,0.3147598234538824,0.7071730764147242
0.15,0.15,0.0125,2.61056054846286e-16,198,0.3147598234538824,0.7071730764147242
0.15,0.15,0.025,2.61056054846286e-16,198,0.3147598234538824,0.7071730764147242
0.15,0.15,0.037500000000000006,2.61056054846286e-16,198,0.3147598234538824,0.7071730764147242
0.15,0.15,0.05,2.61056054846286e-16,198,0.3147598234538824,0.7071730764147242
0.15,0.16,0.0,6.092403010099072e-16,198,0.31890378362634153,0.37364648736033873
0.15,0.16,0.0125,6.092403010099072e-16,198,0.31890378362634153,0.37364648736033873
0.15,0.16,0.025,6.092403010099072e-16,198,0.31890378362634153,0.37364648736033873
0.15,0.16,0.037500000000000006,6.092403010099072e-16,198,0.31890378362634153,0.37364648736033873
0.15,0.16,0.05,6.092403010099072e-16,198,0.31890378362634153,0.37364648736033873
0.15,0.16999999999999998,0.0,8.157431868507643e-17,198,0.32294824408455625,0.7438183100954264
0.15,0.16999999999999998,0.0125,8.157431868507643e-17,198,0.32294824408455625,0.7438183100954264
0.15,0.16999999999999998,0.025,8.157431868507643e-17,198,0.32294824408455625,0.7438183100954264
0.15,0.16999999999999998,0.037500000000000006,8.157431868507643e-17,198,0.32294824408455625,0.7438183100954264
0.15,0.16999999999999998,0.05,8.157431868507643e-17,198,0.32294824408455625,0.7438183100954264
0.15,0.18,0.0,3.313942714560732e-16,198,0.32672512947365684,0.8385860070764047
0.15,0.18,0.0125,3.313942714560732e-16,198,0.32672512947365684,0.8385860070764047
0.15,0.18,0.025,3.313942714560732e-16,198,0.32672512947365684,0.8385860070764047
0.15,0.18,0.037500000000000006,3.313942714560732e-16,198,0.32672512947365684,0.8385860070764047
0.15,0.18,0.05,3.313942714560732e-16,198,0.32672512947365684,0.8385860070764047
0.15,0.19,0.0,6.013489097480209e-16,198,0.33021017758551413,0.37815532684632236
0.15,0.19,0.0125,6.013489097480209e-16,198,0.33021017758551413,0.37815532684632236
0.15,0.19,0.025,6.013489097480209e-16,198,0.33021017758551413,0.37815532684632236
0.15,0.19,0.037500000000000006,6.013489097480209e-16,198,0.33021017758551413,0.37815532684632236
0.15,0.19,0.05,6.013489097480209e-16,198,0.33021017758551413,0.37815532684632236
0.15,0.2,0.0,6.558259496512692e-16,198,0.3334288119186646,0.9670795203164094
0.15,0.2,0.0125,6.558259496512692e-16,198,0.3334288119186646,0.9670795203164094
0.15,0.2,0.025,6.558259496512692e-16,198,0.3334288119186646,0.9670795203164094
0.15,0.2,0.037500000000000006,6.558259496512692e-16,198,0.3334288119186646,0.9670795203164094
0.15,0.2,0.05,6.558259496512692e-16,198,0.3334288119186646,0.9670795203164094
0.15,0.21,0.0,5.400473254157205e-16,198,0.3364042418024964,0.16264070145002266
0.15,0.21,0.0125,5.400473254157205e-16,198,0.3364042418024964,0.16264070145002266
0.15,0.21,0.025,5.400473254157205e-16,198,0.3364042418024964,0.16264070145002266
0.15,0.21,0.037500000000000006,5.400473254157205e-16,198,0.3364042418024964,0.16264070145002266
0.15,0.21,0.05,5.400473254157205e-16,198,0.3364042418024964,0.16264070145002266
0.16,0.09,0.0,6.866471991487765e-13,198,0.144680992945276,0.668904991359537
0.16,0.09,0.0125,6.866471991487765e-13,198,0.144680992945276,0.668904991359537
0.16,0.09,0.025,6.866471991487765e-13,198,0.144680992945276,0.668904991359537
0.16,0.09,0.037500000000000006,6.866471991487765e-13,198,0.144680992945276,0.668904991359537
0.16,0.09,0.05,6.866471991487765e-13,198,0.144680992945276,0.668904991359537
0.16,0.09999999999999999,0.0,1.8557014999605097e-13,198,0.14894938927371942,0.840211345314866
0.16,0.09999999999999999,0.0125,1.8557014999605097e-13,198,0.14894938927371942,0.840211345314866
0.16,0.09999999999999999,0.025,1.8557014999605097e-13,198,0.14894938927371942,0.840211345314866
0.16,0.09999999999999999,0.037500000000000006,1.8557014999605097e-13,198,0.14894938927371942,0.840211345314866
0.16,0.09999999999999999,0.05,1.8557014999605097e-13,198,0.14894938927371942,0.840211345314866
0.16,0.11,0.0,4.625819613492622e-14,198,0.15887621824983966,0.6549237700809286
0.16,0.11,0.0125,4.625819613492622e-14,198,0.15887621824983966,0.6549237700809286
0.16,0.11,0.025,4.625819613492622e-14,198,0.15887621824983966,0.6549237700809286
0.16,0.11,0.037500000000000006,4.625819613492622e-14,198,0.15887621824983966,0.6549237700809286
0.16,0.11,0.05,4.625819613492622e-14,198,0.15887621824983966,0.6549237700809286
0.16,0.12,0.0,8.583881950697545e-15,198,0.18237236732816214,0.4413718190010975
0.16,0.12,0.0125,8.583881950697545e-15,198,0.18237236732816214,0.4413718190010975
0.16,0.12,0.025,8.583881950697545e-15,198,0.18237236732816214,0.4413718190010975
0.16,0.12,0.037500000000000006,8.583881950697545e-15,198,0.18237236732816214,0.4413718190010975
0.16,0.12,0.05,8.583881950697545e-15,198,0.18237236732816214,0.4413718190010975
0.16,0.13,0.0,5.184141577105637e-16,198,0.268824204829727,0.801836251913766
0.16,0.13,0.0125,5.184141577105637e-16,198,0.268824204829727,0.801836251913766
0.16,0.13,0.025,5.184141577105637e-16,198,0.268824204829727,0.801836251913766
0.16,0.13,0.037500000000000006,5.184141577105637e-16,198,0.268824204829727,0.801836251913766
0.16,0.13,0.05,5.184141577105637e-16,198,0.268824204829727,0.801836251913766
0.16,0.14,0.0,7.609564921863654e-16,198,0.313082577041749,0.9948652458974809
0.16,0.14,0.0125,7.609564921863654e-16,198,0.313082577041749,0.9948652458974809
0.16,0.14,0.025,7.609564921863654e-16,198,0.313082577041749,0.9948652458974809
0.16,0.14,0.037500000000000006,7.609564921863654e-16,198,0.313082577041749,0.9948652458974809
0.16,0.14,0.05,7.609564921863654e-16,198,0.313082577041749,0.9948652458974809
0.16,0.15,0.0,3.2962780193990303e-17,198,0.3189390955399274,0.9275897191952011
0.16,0.15,0.0125,3.2962780193990303e-17,198,0.3189390955399274,0.9275897191952011
0.16,0.15,0.025,3.2962780193990303e-17,198,0.3189390955399274,0.9275897191952011
0.16,0.15,0.037500000000000006,3.2962780193990303e-17,198,0.3189390955399274,0.9275897191952011
0.16,0.15,0.05,3.2962780193990303e-17,198,0.3189390955399274,0.9275897191952011
0.16,0.16,0.0,7.529729372882113e-16,198,0.3230534582663156,0.7071978815004756
0.16,0.16,0.0125,7.529729372882113e-16,198,0.3230534582663156,0.7071978815004756
0.16,0.16,0.025,7.529729372882113e-16,198,0.3230534582663156,0.7071978815004756
0.16,0.16,0.037500000000000006,7.529729372882113e-16,198,0.3230534582663156,0.7071978815004756
0.16,0.16,0.05,7.529729372882113e-16,198,0.3230534582663156,0.7071978815004756
0.16,0.16999999999999998,0.0,1.6168897155526107e-15,198,0.3268561371593476,0.1487011567562879
0.16,0.16999999999999998,0.0125,1.6168897155526107e-15,198,0.3268561371593476,0.1487011567562879
0.16,0.16999999999999998,0.025,1.6168897155526107e-15,198,0.3268561371593476,0.1487011567562879
0.16,0.16999999999999998,0.037500000000000006,1.6168897155526107e-15,198,0.3268561371593476,0.1487011567562879
0.16,0.16999999999999998,0.05,1.6168897155526107e-15,198,0.3268561371593476,0.1487011567562879
0.16,0.18,0.0,2.8540919924343603e-18,198,0.33039061711778195,0.9772448442118663
0.16,0.18,0.0125,2.8540919924343603e-18,198,0.33039061711778195,0.9772448442118663
0.16,0.18,0.025,2.8540919924343603e-18,198,0.33039061711778195,0.9772448442118663
0.16,0.18,0.037500000000000006,2.8540919924343603e-18,198,0.33039061711778195,0.9772448442118663
0.16,0.18,0.05,2.8540919924343603e-18,198,0.33039061711778195,0.9772448442118663
0.16,0.19,0.0,2.0829571195554421e-16,198,0.3336665364577121,0.3994080776989085
0.16,0.19,0.0125,2.0829571195554421e-16,198,0.3336665364577121,0.3994080776989085
0.16,0.19,0.025,2.0829571195554421e-16,198,0.3336665364577121,0.3994080776989085
0.16,0.19,0.037500000000000006,2.0829571195554421e-16,198,0.3336665364577121,0.3994080776989085
0.16,0.19,0.05,2.0829571195554421e-16,198,0.3336665364577121,0.3994080776989085
0.16,0.2,0.0,5.222038930167206e-16,198,0.3367007170692212,0.8742306142861642
0.16,0.2,0.0125,5.222038930167206e-16,198,0.3367007170692212,0.8742306142861642
0.16,0.2,0.025,5.222038930167206e-16,198,0.3367007170692212,0.8742306142861642
0.16,0.2,0.037500000000000006,5.222038930167206e-16,198,0.3367007170692212,0.8742306142861642
0.16,0.2,0.05,5.222038930167206e-16,198,0.3367007170692212,0.8742306142861642
0.16,0.21,0.0,1.5813929963462768e-15,198,0.3395024809407576,0.5375376183764103
0.16,0.21,0.0125,1.5813929963462768e-15,198,0.3395024809407576,0.5375376183764103
0.16,0.21,0.025,1.5813929963462768e-15,198,0.3395024809407576,0.5375376183764103
0.16,0.21,0.037500000000000006,1.5813929963462768e-15,198,0.3395024809407576,0.5375376183764103
0.16,0.21,0.05,1.5813929963462768e-15,198,0.3395024809407576,0.5375376183764103
0.16999999999999998,0.09,0.0,3.104437419557491e-13,198,0.14798685228007988,0.5758607849976222
0.16999999999999998,0.09,0.0125,3.104437419557491e-13,198,0.14798685228007988,0.5758607849976222
0.16999999999999998,0.09,0.025,3.104437419557491e-13,198,0.14798685228007988,0.5758607849976222
0.16999999999999998,0.09,0.037500000000000006,3.104437419557491e-13,198,0.14798685228007988,0.5758607849976222
0.16999999999999998,0.09,0.05,3.104437419557491e-13,198,0.14798685228007988,0.5758607849976222
0.16999999999999998,0.09999999999999999,0.0,8.103877306057214e-14,198,0.15378676437118113,0.48957767385008305
0.16999999999999998,0.09999999999999999,0.0125,8.103877306057214e-14,198,0.15378676437118113,0.48957767385008305
0.16999999999999998,0.09999999999999999,0.025,8.103877306057214e-14,198,0.15378676437118113,0.48957767385008305
0.16999999999999998,0.09999999999999999,0.037500000000000006,8.103877306057214e-14,198,0.15378676437118113,0.48957767385008305
0.16999999999999998,0.09999999999999999,0.05,8.103877306057214e-14,198,0.15378676437118113,0.48957767385008305
0.16999999999999998,0.11,0.0,1.8899509911571902e-14,198,0.16980766889769344,0.776316682045091
0.16999999999999998,0.11,0.0125,1.8899509911571902e-14,198,0.16980766889769344,0.776316682045091
0.16999999999999998,0.11,0.025,1.8899509911571902e-14,198,0.16980766889769344,0.776316682045091
0.16999999999999998,0.11,0.037500000000000006,1.8899509911571902e-14,198,0.16980766889769344,0.776316682045091
0.16999999999999998,0.11,0.05,1.8899509911571902e-14,198,0.16980766889769344,0.776316682045091
0.16999999999999998,0.12,0.0,2.8112460409081138e-15,198,0.21778727006643,0.8845620066209401
0.16999999999999998,0.12,0.0125,2.8112460409081138e-15,198,0.21778727006643,0.8845620066209401
0.16999999999999998,0.12,0.025,2.8112460409081138e-15,198,0.21778727006643,0.8845620066209401
0.16999999999999998,0.12,0.037500000000000006,2.8112460409081138e-15,198,0.21778727006643,0.8845620066209401
0.16999999999999998,0.12,0.05,2.8112460409081138e-15,198,0.21778727006643,0.8845620066209401
0.16999999999999998,0.13,0.0,6.422892577657966e-16,198,0.3027085885669577,0.5356125193129393
0.16999999999999998,0.13,0.0125,6.422892577657966e-16,198,0.3027085885669577,0.5356125193129393
0.16999999999999998,0.13,0.025,6.422892577657966e-16,198,0.3027085885669577,0.5356125193129393
0.16999999999999998,0.13,0.037500000000000006,6.422892577657966e-16,198,0.3027085885669577,0.5356125193129393
0.16999999999999998,0.13,0.05,6.422892577657966e-16,198,0.3027085885669577,0.5356125193129393
0.16999999999999998,0.14,0.0,3.980633770813505e-16,198,0.3182187287333099,0.13726069921600673
0.16999999999999998,0.14,0.0125,3.980633770813505e-16,198,0.3182187287333099,0.13726069921600673
0.16999999999999998,0.14,0.025,3.980633770813505e-16,198,0.3182187287333099,0.13726069921600673
0.16999999999999998,0.14,0.037500000000000006,3.980633770813505e-16,198,0.3182187287333099,0.13726069921600673
0.16999999999999998,0.14,0.05,3.980633770813505e-16,198,0.3182187287333099,0.13726069921600673
0.16999999999999998,0.15,0.0,2.390860383400233e-16,198,0.32296291301054814,0.6683103353858183
0.16999999999999998,0.15,0.0125,2.390860383400233e-16,198,0.32296291301054814,0.6683103353858183
0.16999999999999998,0.15,0.025,2.390860383400233e-16,198,0.32296291301054814,0.6683103353858183
0.16999999999999998,0.15,0.037500000000000006,2.390860383400233e-16,198,0.32296291301054814,0.6683103353858183
0.16999999999999998,0.15,0.05,2.390860383400233e-16,198,0.32296291301054814,0.6683103353858183
0.16999999999999998,0.16,0.0,1.9268845390510353e-16,198,0.32686024607710373,0.9889081483001372
0.16999999999999998,0.16,0.0125,1.9268845390510353e-16,198,0.32686024607710373,0.9889081483001372
0.16999999999999998,0.16,0.025,1.9268845390510353e-16,198,0.32686024607710373,0.9889081483001372
0.16999999999999998,0.16,0.037500000000000006,1.9268845390510353e-16,198,0.32686024607710373,0.9889081483001372
0.16999999999999998,0.16,0.05,1.9268845390510353e-16,198,0.32686024607710373,0.9889081483001372
0.16999999999999998,0.16999999999999998,0.0,2.590471327424464e-16,198,0.33045044845832827,0.7069554355171381
0.16999999999999998,0.16999999999999998,0.0125,2.590471327424464e-16,198,0.33045044845832827,0.7069554355171381
0.16999999999999998,0.16999999999999998,0.025,2.590471327424464e-16,198,0.33045044845832827,0.7069554355171381
0.16999999999999998,0.16999999999999998,0.037500000000000006,2.590471327424464e-16,198,0.33045044845832827,0.7069554355171381
0.16999999999999998,0.16999999999999998,0.05,2.590471327424464e-16,198,0.33045044845832827,0.7069554355171381
0.16999999999999998,0.18,0.0,7.203902782560161e-17,198,0.33378529573270466,0.3998009276858381
0.16999999999999998,0.18,0.0125,7.203902782560161e-17,198,0.33378529573270466,0.3998009276858381
0.16999999999999998,0.18,0.025,7.203902782560161e-17,198,0.33378529573270466,0.3998009276858381
0.16999999999999998,0.18,0.037500000000000006,7.203902782560161e-17,198,0.33378529573270466,0.3998009276858381
0.16999999999999998,0.18,0.05,7.203902782560161e-17,198,0.33378529573270466,0.3998009276858381
0.16999999999999998,0.19,0.0,1.1937567394888226e-16,198,0.3368786996143054,0.9634082963573253
0.16999999999999998,0.19,0.0125,1.1937567394888226e-16,198,0.3368786996143054,0.9634082963573253
0.16999999999999998,0.19,0.025,1.1937567394888226e-16,198,0.3368786996143054,0.9634082963573253
0.16999999999999998,0.19,0.037500000000000006,1.1937567394888226e-16,198,0.3368786996143054,0.9634082963573253
0.16999999999999998,0.19,0.05,1.1937567394888226e-16,198,0.3368786996143054,0.9634082963573253
0.16999999999999998,0.2,0.0,1.2610268132235086e-15,198,0.33973948380534214,0.27676032807728024
0.16999999999999998,0.2,0.0125,1.2610268132235086e-15,198,0.33973948380534214,0.27676032807728024
0.16999999999999998,0.2,0.025,1.2610268132235086e-15,198,0.33973948380534214,0.27676032807728024
0.16999999999999998,0.2,0.037500000000000006,1.2610268132235086e-15,198,0.33973948380534214,0.27676032807728024
0.16999999999999998,0.2,0.05,1.2610268132235086e-15,198,0.33973948380534214,0.27676032807728024
0.16999999999999998,0.21,0.0,3.0078267514455667e-15,198,0.34237595476526594,0.9524580540137415
0.16999999999999998,0.21,0.0125,3.0078267514455667e-15,198,0.34237595476526594,0.9524580540137415
0.16999999999999998,0.21,0.025,3.0078267514455667e-15,198,0.34237595476526594,0.9524580540137415
0.16999999999999998,0.21,0.037500000000000006,3.0078267514455667e-15,198,0.34237595476526594,0.9524580540137415
0.16999999999999998,0.21,0.05,3.0078267514455667e-15,198,0.34237595476526594,0.9524580540137415
0.18,0.09,0.0,1.4339332012994255e-13,198,0.15123789464499138,0.8055740516613717
0.18,0.09,0.0125,1.4339332012994255e-13,198,0.15123789464499138,0.8055740516613717
0.18,0.09,0.025,1.4339332012994255e-13,198,0.15123789464499138,0.8055740516613717
0.18,0.09,0.037500000000000006,1.4339332012994255e-13,198,0.15123789464499138,0.8055740516613717
0.18,0.09,0.05,1.4339332012994255e-13,198,0.15123789464499138,0.8055740516613717
0.18,0.09999999999999999,0.0,3.647836800562762e-14,198,0.1621243378666387,0.7768842298560615
0.18,0.09999999999999999,0.0125,3.647836800562762e-14,198,0.1621243378666387,0.7768842298560615
0.18,0.09999999999999999,0.025,3.647836800562762e-14,198,0.1621243378666387,0.7768842298560615
0.18,0.09999999999999999,0.037500000000000006,3.647836800562762e-14,198,0.1621243378666387,0.7768842298560615
0.18,0.09999999999999999,0.05,3.647836800562762e-14,198,0.1621243378666387,0.7768842298560615
0.18,0.11,0.0,7.557714573728043e-15,198,0.20031306625982476,0.4750748208887043
0.18,0.11,0.0125,7.557714573728043e-15,198,0.20031306625982476,0.4750748208887043
0.18,0.11,0.025,7.557714573728043e-15,198,0.20031306625982476,0.4750748208887043
0.18,0.11,0.037500000000000006,7.557714573728043e-15,198,0.20031306625982476,0.4750748208887043
0.18,0.11,0.05,7.557714573728043e-15,198,0.20031306625982476,0.4750748208887043
