cross_comp_2,zeeman,score,target_residual,braid_res,ybe_res,best_axis
-0.013333333333333332,-0.016666666666666666,2.280715765718036,1.2790920195943236,0.7997647169120027,0.20185902921170984,z
-0.013333333333333332,-0.015,2.210044743042712,1.2739125910135631,0.7619335877834766,0.17419856424567257,z
-0.013333333333333332,-0.013333333333333332,2.1427947358631867,1.269129953656219,0.724630823710766,0.14903395849620182,z
-0.013333333333333332,-0.011666666666666667,2.0794247699944064,1.2647516869006854,0.6881563077889162,0.126516775304805,y
-0.013333333333333332,-0.01,2.0204766031397434,1.2607849895183738,0.6528609409426509,0.10683067267871875,y
-0.013333333333333332,-0.008333333333333333,1.9665807187599291,1.2572366484440596,0.619154466593556,0.09018960372231347,y
-0.013333333333333332,-0.006666666666666666,1.9184350827384093,1.2541130084750798,0.5875119097614583,0.0768101645018713,y
-0.013333333333333332,-0.004999999999999999,1.8767256676161492,1.251419943209647,0.558476095629844,0.06682962877665832,y
-0.013333333333333332,-0.003333333333333334,1.8419753219627002,1.2491628275333393,0.5326523055968224,0.06016018883253838,y
-0.013333333333333332,-0.001666666666666667,1.8143935763966947,1.2473465119569298,0.510689899161991,0.05635716527777384,y
-0.013333333333333332,0.0,1.7938746718039167,1.2459752990957667,0.49324580786768585,0.05465356484046419,y
-0.013333333333333332,0.001666666666666667,1.7801705494042406,1.2450529225631275,0.4809279045733756,0.05418972226773751,y
-0.013333333333333332,0.003333333333333334,1.7730740860282923,1.2445825285256444,0.4742235518892211,0.054268005613426824,y
-0.013333333333333332,0.005000000000000001,1.7724887572961394,1.244566660139604,0.4734285032935656,0.05449359386296974,y
-0.013333333333333332,0.006666666666666668,1.778420141003538,1.2450072450525496,0.47859788981960094,0.05481500613138769,y
-0.013333333333333332,0.008333333333333335,1.7909672863833808,1.2459055861164285,0.4895373228658487,0.05552437740110333,y
-0.013333333333333332,0.010000000000000002,1.8103286431118581,1.24726235541618,0.5058375101856207,0.05722877751005754,y
-0.013333333333333332,0.011666666666666669,1.836763326334243,1.2490775916740993,0.5269389398167648,0.06074679484337919,y
-0.013333333333333332,0.013333333333333332,1.8704504536804196,1.2513507010445002,0.5522049241939885,0.06689482844193084,y
-0.013333333333333332,0.015000000000000003,1.9113114093223775,1.2540804612675511,0.5809846212158098,0.07624632683901665,y
-0.013333333333333332,0.016666666666666666,1.9589529202989624,1.257265029106539,0.6126570956583963,0.089030795534027,y
