cxy,cyx,min_abs,site,max_weight,maj_sim
0.07500000000000001,0.1125,0.0029885968638725595,199,0.009949641079306923,0.23341949708827492
0.07500000000000001,0.125,0.0032221359444465233,0,0.00994964107930686,0.21501088892548537
0.07500000000000001,0.1375,0.0034619774260418296,199,0.009949641079306825,0.2055130554644108
0.07500000000000001,0.15000000000000002,0.0037068981880457597,199,0.009949641079307667,0.23667565196344198
0.07500000000000001,0.1625,0.00395595493892853,199,0.009949641079307268,0.2002152115336402
0.07500000000000001,0.17500000000000002,0.004208413430892214,0,0.009949641079306737,0.42163908661638727
0.07500000000000001,0.1875,0.004463696512530646,199,0.009949641079307221,0.1831660011444355
0.07500000000000001,0.2,0.004721346029558189,199,0.009949641079307972,0.1806069338237124
0.07500000000000001,0.21250000000000002,0.0049809947731208615,199,0.009949641079307611,0.1771622194793524
0.07500000000000001,0.225,0.0052423456918706535,199,0.009949641079306812,0.1590816918186998
0.07500000000000001,0.23750000000000002,0.005505156364761121,199,0.00994964107930706,0.17466165021498614
0.07500000000000001,0.25,0.0057692273028588925,0,0.009949641079306832,0.15270989394897672
0.08750000000000001,0.0,0.0019340711446329151,199,0.009949641079307306,0.49291206223769135
0.08750000000000001,0.0125,0.0019537068880959335,199,0.009949641079306827,0.48555331570917903
0.08750000000000001,0.025,0.0020114643523734058,199,0.009949641079307731,0.2767087131719549
0.08750000000000001,0.037500000000000006,0.002104206715446107,0,0.009949641079306737,0.18261305472428857
0.08750000000000001,0.05,0.002227568581653905,199,0.009949641079306877,0.3888330607581274
0.08750000000000001,0.0625,0.002376787010819059,199,0.009949641079307554,0.33591761249862184
0.08750000000000001,0.07500000000000001,0.0025473221287871427,199,0.009949641079306931,0.3201825022410101
0.08750000000000001,0.08750000000000001,0.002735189643334357,199,0.009949641079306851,0.2928932188139526
0.08750000000000001,0.1,0.002937065468521516,199,0.009949641079306824,0.2698024578925393
0.08750000000000001,0.1125,0.003150257699291117,199,0.009949641079306893,0.2509092908714934
0.08750000000000001,0.125,0.0033726209988209077,199,0.009949641079307937,0.26703196721490363
0.08750000000000001,0.1375,0.0036024575022639126,199,0.009949641079306707,0.22261358336652937
0.08750000000000001,0.15000000000000002,0.0038384250069175563,199,0.009949641079307674,0.21691540448983482
0.08750000000000001,0.1625,0.004079459748058234,199,0.009949641079307564,0.24333747655604232
0.08750000000000001,0.17500000000000002,0.004324714552719942,199,0.009949641079307802,0.21308912679046632
0.08750000000000001,0.1875,0.004573510567733807,0,0.009949641079306763,0.18584280016878563
0.08750000000000001,0.2,0.004825300061967021,199,0.009949641079307686,0.18561468356363564
0.08750000000000001,0.21250000000000002,0.005079637909049417,0,0.009949641079306777,0.17461377351212415
0.08750000000000001,0.225,0.005336159734328446,0,0.00994964107930685,0.1708539945193528
0.08750000000000001,0.23750000000000002,0.005594565126769591,199,0.009949641079307184,0.20174403657815787
0.08750000000000001,0.25,0.005854604685992637,199,0.009949641079307724,0.16331613861741912
0.1,0.0,0.0022103670224375618,199,0.009949641079307974,0.4197440287231693
0.1,0.0125,0.0022275685816538493,199,0.009949641079307774,0.12214121412769818
0.1,0.025,0.002278394176223053,199,0.009949641079306815,0.466628008446467
0.1,0.037500000000000006,0.0023606730147790944,199,0.009949641079307972,0.4187638468523669
0.1,0.05,0.0024712654586970806,199,0.009949641079307667,0.24852932343953227
0.1,0.0625,0.0026065700980744608,199,0.009949641079307061,0.2189330895274344
0.1,0.07500000000000001,0.0027629587780469258,199,0.009949641079307119,0.34421561825082403
0.1,0.08750000000000001,0.002937065468521516,199,0.009949641079306824,0.3167603317916208
