cxy,cyx,min_abs,site,max_weight,maj_sim
0.08,0.08,1.9717803318006608e-17,0,0.946745562130178,0.29289321881395247
0.08,0.08466666666666667,3.2774630458555864e-17,0,0.9400093874081867,0.2953460056000373
0.08,0.08933333333333333,1.0044104474774942e-17,0,0.932612048074805,0.2979297713580884
0.08,0.094,1.1575471436926222e-17,0,0.9246466149431395,0.30062248489967824
0.08,0.09866666666666667,9.182141029253736e-18,0,0.9161975522483308,0.3034034721265946
0.08,0.10333333333333333,1.0027316793379794e-17,0,0.907341215287325,0.306253651056306
0.08,0.10800000000000001,1.626936072846836e-18,0,0.8981463787502391,0.30915564821850117
0.08,0.11266666666666666,2.892381309965221e-17,0,0.8886747778313061,0.31209382781533046
0.08,0.11733333333333335,1.672010907838503e-17,0,0.8789816482885598,0.3150542591675648
0.08,0.122,2.0546525785509965e-17,0,0.8691162550555034,0.3180246425298029
0.08,0.12666666666666668,5.240950053923286e-17,0,0.8591224018475752,0.3209942086395281
0.08,0.13133333333333333,5.3243366737618827e-17,0,0.8490389165156376,0.3239536034509468
0.08,0.136,6.393999323896172e-17,0,0.8389001087463104,0.32689476636389425
0.08,0.14066666666666666,6.290160251101092e-17,0,0.8287361981622591,0.3298108078033305
0.08,0.14533333333333334,7.957270166949112e-17,0,0.8185737119976748,0.33269589012849377
0.08,0.15000000000000002,6.481913957412702e-17,0,0.8084358523725834,0.3355451144449416
0.08,0.15466666666666667,3.851577663103486e-17,0,0.7983428338146576,0.3383544148598354
0.08,0.15933333333333333,7.174212806537806e-17,0,0.7883121921227334,0.3411204609773445
0.08,0.164,7.694193841815528e-17,0,0.7783590659691213,0.3438405689082129
0.08,0.1686666666666667,9.151872075708045e-17,0,0.7684964528291522,0.3465126207102672
0.08,0.17333333333333334,9.803175580320005e-17,0,0.7587354409317806,0.34913499194183883
0.08,0.178,9.89560381750311e-17,0,0.7490854189652172,0.3517064868644365
0.08,0.18266666666666667,1.206798864709233e-16,0,0.739554265263474,0.35422628074930174
0.08,0.18733333333333335,9.317674574017582e-17,0,0.730148518156603,0.35669386870569464
0.08,0.192,8.601769345149857e-17,0,0.7208735290999687,0.3591090204428774
0.08,0.19666666666666668,1.3917582289756163e-16,0,0.7117336001143351,0.3614717403923914
0.08,0.20133333333333336,1.046752909059977e-16,0,0.7027321069751435,0.3637822326449317
0.08,0.20600000000000002,1.288889519166409e-16,0,0.6938716094909994,0.36604087019152143
0.08,0.21066666666666667,1.3212243779707143e-16,0,0.6851539501115738,0.3682481679980293
0.08,0.21533333333333332,1.2959271893398515e-16,0,0.6765803420065264,0.3704047594827231
0.08,0.22,2.1058100661454246e-16,0,0.6681514476614698,0.3725113760068063
0.08466666666666667,0.08,3.2774630458555864e-17,0,0.9400093874081867,0.29044891080714763
0.08466666666666667,0.08466666666666667,2.886606249685711e-17,0,0.9337319870600925,0.29289321881395247
0.08466666666666667,0.08933333333333333,1.5120108658038064e-17,0,0.9267917381783748,0.2954589449513688
0.08466666666666667,0.094,1.1802068808928242e-17,0,0.9192773839469472,0.29812700679328796
0.08466666666666667,0.09866666666666667,1.0328764188805198e-17,0,0.9112699236742403,0.30087919683366215
0.08466666666666667,0.10333333333333333,1.7845122666813685e-17,0,0.9028429949628622,0.3036984509587829
0.08466666666666667,0.10800000000000001,2.1217214634319865e-17,0,0.8940632959689808,0.3065690105500204
0.08466666666666667,0.11266666666666666,1.6544245015226685e-17,0,0.8849910304963123,0.30947650236909374
0.08466666666666667,0.11733333333333335,2.4464000547824334e-17,0,0.8756803622176195,0.31240795696782964
0.08466666666666667,0.122,3.8648433565553506e-17,0,0.8661798673720295,0.315351782764521
0.08466666666666667,0.12666666666666668,3.7896563528013074e-17,0,0.856532977870647,0.3182977095229451
0.08466666666666667,0.13133333333333333,5.674824915597948e-17,0,0.8467784088929158,0.3212367119516407
0.08466666666666667,0.136,6.459913739566177e-17,0,0.8369505668169746,0.324160921582489
0.08466666666666667,0.14066666666666666,4.367884840983249e-17,0,0.8270799347471454,0.3270635329890108
0.08466666666666667,0.14533333333333334,9.408307813896016e-17,0,0.8171934340284084,0.3299387087274772
0.08466666666666667,0.15000000000000002,8.072783674451898e-17,0,0.8073147610164827,0.33278148607217684
0.08466666666666667,0.15466666666666667,7.05765645388604e-17,0,0.7974646990440788,0.3355876876099141
0.08466666666666667,0.15933333333333333,8.617449445162034e-17,0,0.7876614060258246,0.33835383700092236
0.08466666666666667,0.164,1.0307837595180741e-16,0,0.7779206785081165,0.34107708065305364
0.08466666666666667,0.1686666666666667,9.124392592189339e-17,0,0.768256193223172,0.3437551156501756
0.08466666666666667,0.17333333333333334,7.543452546257452e-17,0,0.7586797273719359,0.34638612398856417
0.08466666666666667,0.178,8.658915035860635e-17,0,0.7492013589574569,0.34896871297802334
0.08466666666666667,0.18266666666666667,8.310169018754853e-17,0,0.7398296485347928,0.35150186153481444
0.08466666666666667,0.18733333333333335,8.557592212222324e-17,0,0.7305718037483588,0.3539848720135028
0.08466666666666667,0.192,1.1960132215885352e-16,0,0.7214338280032224,0.3564173271809514
0.08466666666666667,0.19666666666666668,1.4873626971010644e-16,0,0.7124206545716469,0.3587990519174795
0.08466666666666667,0.20133333333333336,1.406820177027189e-16,0,0.7035362673765804,0.3611300792298985
0.08466666666666667,0.20600000000000002,1.59449953034378e-16,0,0.6947838096249868,0.3634106201728936
0.08466666666666667,0.21066666666666667,1.4569552446640718e-16,0,0.6861656813898859,0.36564103729475383
0.08466666666666667,0.21533333333333332,1.540292920342074e-16,0,0.6776836271635682,0.3678218212476404
0.08466666666666667,0.22,1.9973920658951342e-16,0,0.6693388143280496,0.36995357022922193
0.08933333333333333,0.08,1.0044104474774942e-17,0,0.932612048074805,0.28789228760441077
0.08933333333333333,0.08466666666666667,1.5120108658038064e-17,0,0.9267917381783748,0.2903367687772266
0.08933333333333333,0.08933333333333333,3.5211598277820937e-19,0,0.9203086009935675,0.29289321881395247
0.08933333333333333,0.094,9.689168225074517e-18,0,0.9132470637723189,0.2955451232264841
0.08933333333333333,0.09866666666666667,6.088661504198506e-18,0,0.9056846162081148,0.29827648259609296
