cxy,cyx,min_abs,site,max_weight,maj_sim
0.08933333333333333,0.08933333333333333,0.0027924983787184776,199,0.009949641079306865,0.2928932188139526
0.08933333333333333,0.094,0.002866364925673659,0,0.009949641079306706,0.28395594732060514
0.08933333333333333,0.09866666666666667,0.0029419939861169975,199,0.009949641079306943,0.27559510020713995
0.08933333333333333,0.10333333333333333,0.00301925311572121,199,0.009949641079307934,0.2681754283474189
0.08933333333333333,0.10800000000000001,0.0030980203637913095,199,0.009949641079307518,0.30542237685385454
0.08933333333333333,0.11266666666666666,0.0031781836018970333,199,0.009949641079307129,0.2580958082104897
0.08933333333333333,0.11733333333333335,0.003259639838309883,199,0.009949641079306976,0.24796594394891325
0.08933333333333333,0.122,0.003342294538016488,0,0.009949641079306789,0.24134204521242386
0.08933333333333333,0.12666666666666668,0.0034260609623066873,199,0.009949641079306895,0.23577761257869545
0.08933333333333333,0.13133333333333333,0.0035108595373864043,0,0.009949641079306747,0.321688309508555
0.08933333333333333,0.136,0.003596617257966228,199,0.00994964107930717,0.3663979037392803
0.08933333333333333,0.14066666666666666,0.0036832671291356367,199,0.009949641079308087,0.23359778886495597
0.08933333333333333,0.14533333333333334,0.003770747647890587,199,0.009949641079306985,0.2206169207901696
0.08933333333333333,0.15000000000000002,0.003859002324280299,199,0.009949641079308107,0.26927304693615484
0.08933333333333333,0.15466666666666667,0.003947979241176299,199,0.009949641079306928,0.20898319761831474
0.08933333333333333,0.15933333333333333,0.004037630651006186,0,0.009949641079306766,0.21538841793530117
0.08933333333333333,0.164,0.004127912607403195,199,0.009949641079307833,0.20868210256513375
0.08933333333333333,0.1686666666666667,0.004218784629487609,199,0.00994964107930794,0.19978774569076307
0.08933333333333333,0.17333333333333334,0.0043102093964065835,199,0.009949641079308194,0.21172440617269528
0.08933333333333333,0.178,0.004402152469755394,199,0.009949641079306893,0.33361921809016826
0.08933333333333333,0.18266666666666667,0.00449458204155858,199,0.00994964107930686,0.1919307867122534
0.08933333333333333,0.18733333333333335,0.004587468705599673,199,0.00994964107930787,0.1973775248180386
0.08933333333333333,0.192,0.004680785250002595,199,0.009949641079307635,0.3203716192596865
0.08933333333333333,0.19666666666666668,0.004774506469118589,199,0.00994964107930762,0.21986149892277773
0.08933333333333333,0.20133333333333336,0.004868608992915524,199,0.00994964107930724,0.20422167906709832
