key,val,min_abs,site,max_weight
X_I,0.01,None,unsupported_single
X_I,0.06444444444444444,None,unsupported_single
X_I,0.11888888888888888,None,unsupported_single
X_I,0.17333333333333334,None,unsupported_single
X_I,0.22777777777777777,None,unsupported_single
X_I,0.2822222222222222,None,unsupported_single
X_I,0.33666666666666667,None,unsupported_single
X_I,0.3911111111111111,None,unsupported_single
X_I,0.44555555555555554,None,unsupported_single
X_I,0.5,None,unsupported_single
I_X,0.01,None,unsupported_single
I_X,0.06444444444444444,None,unsupported_single
I_X,0.11888888888888888,None,unsupported_single
I_X,0.17333333333333334,None,unsupported_single
I_X,0.22777777777777777,None,unsupported_single
I_X,0.2822222222222222,None,unsupported_single
I_X,0.33666666666666667,None,unsupported_single
I_X,0.3911111111111111,None,unsupported_single
I_X,0.44555555555555554,None,unsupported_single
I_X,0.5,None,unsupported_single
Y_I,0.01,None,unsupported_single
Y_I,0.06444444444444444,None,unsupported_single
Y_I,0.11888888888888888,None,unsupported_single
Y_I,0.17333333333333334,None,unsupported_single
Y_I,0.22777777777777777,None,unsupported_single
Y_I,0.2822222222222222,None,unsupported_single
Y_I,0.33666666666666667,None,unsupported_single
Y_I,0.3911111111111111,None,unsupported_single
Y_I,0.44555555555555554,None,unsupported_single
Y_I,0.5,None,unsupported_single
I_Y,0.01,None,unsupported_single
I_Y,0.06444444444444444,None,unsupported_single
I_Y,0.11888888888888888,None,unsupported_single
I_Y,0.17333333333333334,None,unsupported_single
I_Y,0.22777777777777777,None,unsupported_single
I_Y,0.2822222222222222,None,unsupported_single
I_Y,0.33666666666666667,None,unsupported_single
I_Y,0.3911111111111111,None,unsupported_single
I_Y,0.44555555555555554,None,unsupported_single
I_Y,0.5,None,unsupported_single
Z_I,0.01,0.001245941117391413,183,0.010183508195057521
Z_I,0.06444444444444444,0.0018130005659350908,59,0.011574107386757402
Z_I,0.11888888888888888,0.002289930222494405,83,0.012936165522391536
Z_I,0.17333333333333334,0.001975670713891218,153,0.01423273809881024
Z_I,0.22777777777777777,0.0026882193851912577,26,0.015582239074234443
Z_I,0.2822222222222222,0.0034470459097980604,99,0.0148858857183496
Z_I,0.33666666666666667,0.0033323140739444615,90,0.018357237791454373
Z_I,0.3911111111111111,0.001298345841946154,10,0.0196620459197678
Z_I,0.44555555555555554,0.09120882555858817,49,0.019894421633974025
Z_I,0.5,0.2000977144474766,149,0.019894421633961566
I_Z,0.01,0.001245941117391413,183,0.010183508195057521
I_Z,0.06444444444444444,0.0018130005659350908,59,0.011574107386757402
I_Z,0.11888888888888888,0.002289930222494405,83,0.012936165522391536
I_Z,0.17333333333333334,0.001975670713891218,153,0.01423273809881024
I_Z,0.22777777777777777,0.0026882193851912577,26,0.015582239074234443
I_Z,0.2822222222222222,0.0034470459097980604,99,0.0148858857183496
I_Z,0.33666666666666667,0.0033323140739444615,90,0.018357237791454373
I_Z,0.3911111111111111,0.001298345841946154,10,0.0196620459197678
I_Z,0.44555555555555554,0.09120882555858817,49,0.019894421633974025
I_Z,0.5,0.2000977144474766,149,0.019894421633961566
